S.No,item,itemLabel
379,http://www.wikidata.org/entity/Q614907,Sonakshi
380,http://www.wikidata.org/entity/Q100230436,Parijoon Immy
381,http://www.wikidata.org/entity/Q106735270,Pragyan Hota
382,http://www.wikidata.org/entity/Q108111877,Nilakshi Neog
383,http://www.wikidata.org/entity/Q108179498,Thengnu Haokip
384,http://www.wikidata.org/entity/Q108286096,Bethsy Lalrinsangi
385,http://www.wikidata.org/entity/Q108286070,Chochong Gangte
386,http://www.wikidata.org/entity/Q108286059,Mary Vaiphei
387,http://www.wikidata.org/entity/Q108286051,Sawmtea
388,http://www.wikidata.org/entity/Q108523998,Subasana Dutta
389,http://www.wikidata.org/entity/Q100285773,Sulakshna Pattanaik
390,http://www.wikidata.org/entity/Q113059443,Kulwant Kaur
391,http://www.wikidata.org/entity/Q113961911,Priyanka Singh
392,http://www.wikidata.org/entity/Q115141651,Lata Ghosh
393,http://www.wikidata.org/entity/Q115212133,Gaayatri Kaundinya
394,http://www.wikidata.org/entity/Q116010239,Sumitra Sen
395,http://www.wikidata.org/entity/Q108367089,Nianglunching
396,http://www.wikidata.org/entity/Q108561408,Anju Panchi
397,http://www.wikidata.org/entity/Q55065261,Rekha Surya
398,http://www.wikidata.org/entity/Q55823942,Arpita Choudhury
399,http://www.wikidata.org/entity/Q7544821,Smita
400,http://www.wikidata.org/entity/Q156347,Lata Mangeshkar
401,http://www.wikidata.org/entity/Q465063,P. Leela
402,http://www.wikidata.org/entity/Q2051608,Lathika
403,http://www.wikidata.org/entity/Q2723290,Sharda Sinha
404,http://www.wikidata.org/entity/Q3630686,Suman Kalyanpur
405,http://www.wikidata.org/entity/Q4526771,Nithyasree Mahadevan
406,http://www.wikidata.org/entity/Q4746754,Amirbai Karnataki
407,http://www.wikidata.org/entity/Q4747004,Amiya Tagore
408,http://www.wikidata.org/entity/Q4765635,Anita Singhvi
409,http://www.wikidata.org/entity/Q6164378,Jaswinder Brar
410,http://www.wikidata.org/entity/Q6403133,Khursheed Bano
411,http://www.wikidata.org/entity/Q6443611,Kumari Kanchan Dinkerao Mail
412,http://www.wikidata.org/entity/Q6479919,Lakshmi Shankar
413,http://www.wikidata.org/entity/Q6676105,Lopamudra Mitra
414,http://www.wikidata.org/entity/Q7683941,Tanvi Shah
415,http://www.wikidata.org/entity/Q7710412,Thanjai Selvi
416,http://www.wikidata.org/entity/Q7852394,Tulsi Kumar
417,http://www.wikidata.org/entity/Q7908860,Vaishali beck
418,http://www.wikidata.org/entity/Q7917942,Vedavathi Prabhakar
419,http://www.wikidata.org/entity/Q3632367,Roopmati
420,http://www.wikidata.org/entity/Q15723724,Indrani Mishra
421,http://www.wikidata.org/entity/Q15724247,Trupti Das
422,http://www.wikidata.org/entity/Q16729373,Shakthisree Gopalan
423,http://www.wikidata.org/entity/Q16730533,T. K. Kala
424,http://www.wikidata.org/entity/Q21005305,Lagnajita Chakraborty
425,http://www.wikidata.org/entity/Q21013311,Suchitra Mohapatra
426,http://www.wikidata.org/entity/Q22007309,Meeta Pandit
427,http://www.wikidata.org/entity/Q22278322,Vidya Iyer
428,http://www.wikidata.org/entity/Q23744851,Saayoni Ghosh
429,http://www.wikidata.org/entity/Q27247210,Shyamamani Devi
430,http://www.wikidata.org/entity/Q19667093,Priti Menon
431,http://www.wikidata.org/entity/Q19828908,Uthara Unnikrishnan
432,http://www.wikidata.org/entity/Q20687325,Rathnamala Prakash
433,http://www.wikidata.org/entity/Q42875862,Madhura Datar
434,http://www.wikidata.org/entity/Q100213061,Suyasha Sengupta
435,http://www.wikidata.org/entity/Q100272836,Barbie Maan
436,http://www.wikidata.org/entity/Q107299925,Dimpy Sonowal
437,http://www.wikidata.org/entity/Q117842401,Bhawna Sharma
