S..No,item,itemLabel
1240,http://www.wikidata.org/entity/Q55771,A. H. Salunkhe
1241,http://www.wikidata.org/entity/Q31801266,Sura Baba
1242,http://www.wikidata.org/entity/Q63549449,Debapriya Priyadarshi Chakra
1243,http://www.wikidata.org/entity/Q1258856,Sakyong Mipham
1244,http://www.wikidata.org/entity/Q24006197,Baskaran Pillai
1245,http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju
1246,http://www.wikidata.org/entity/Q5620084,Baba Gurinder Singh Ji
1247,http://www.wikidata.org/entity/Q16195153,Capt. Pawanexh Kohli
1248,http://www.wikidata.org/entity/Q70904700,Devarajan Ramanujan
1249,http://www.wikidata.org/entity/Q708116,Neem Karoli Baba
1250,http://www.wikidata.org/entity/Q1033977,H. W. L. Poonja
1251,http://www.wikidata.org/entity/Q122874378,Satyam Mishra
1252,http://www.wikidata.org/entity/Q122911020,Dhammagavesi
1253,http://www.wikidata.org/entity/Q54915242,Saju Chackalackal
1254,http://www.wikidata.org/entity/Q3632194,Jagadguru Shri Kripalu Ji Maharaj
1255,http://www.wikidata.org/entity/Q25424972,M. Thomas Thangaraj
1256,http://www.wikidata.org/entity/Q4855107,Bangaru Adigalar
1257,http://www.wikidata.org/entity/Q26501843,Mahant Swami Maharaj
1258,http://www.wikidata.org/entity/Q6319459,Jyotirmayananda Saraswati
1259,http://www.wikidata.org/entity/Q7653264,Swami Vishnu Tirtha
1260,http://www.wikidata.org/entity/Q82570721,Shail Choyal
